Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Mean Squared Error,Mean Absolute Error,Median Absolute Error,R2 Score,Explained Variance Score,Training Time,Inference Time
Acorns,Extra Tree Regressor,9,"splitter: random, min_samples_split: 4, max_depth: 1",14.207584648257724,3.1115384615384616,2.369871794871794,-1.5776318672425846,-0.9030928008746876,1301 microseconds,1184 microseconds
Acorns,Extra Tree Regressor,10,"splitter: random, min_samples_split: 7, max_depth: 1",64.40107733333335,5.8293333333333335,2.3879999999999995,-0.19551523452002814,0.0,1280 microseconds,1160 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,1,"num_trees: 250, num_forest: 30, max_generations: 50",0.002999232649999981,0.04023449999999994,0.03178000000000003,0.8624485199400359,0.8714163400110647,895284 microseconds,18360 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,2,"num_trees: 150, num_forest: 10, max_generations: 50",0.006425050916666658,0.06015583333333345,0.048033333333333705,0.5689313748100817,0.569851104010556,539185 microseconds,11701 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,3,"num_trees: 100, num_forest: 25, max_generations: 40",0.004389504187500011,0.044551250000000125,0.02862500000000029,0.8039174400294822,0.8086278495069458,173275 microseconds,7983 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,4,"num_trees: 200, num_forest: 30, max_generations: 50",0.0039043569062499955,0.04371374999999995,0.036025000000000314,0.7919202235027649,0.7919434384784495,710558 microseconds,15089 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,5,"num_trees: 300, num_forest: 20, max_generations: 40",0.002371613361111107,0.03192916666666672,0.022891666666667698,0.8846880649532237,0.8854476460162769,966048 microseconds,21096 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,6,"num_trees: 250, num_forest: 30, max_generations: 40",0.006474229729999985,0.057986500000000024,0.04140999999999967,0.6951833364328683,0.7067227698183834,802118 microseconds,17749 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,7,"num_trees: 350, num_forest: 25, max_generations: 30",0.004414676545918339,0.04713892857142835,0.02804285714285704,0.7893158086323213,0.8032677477255818,968922 microseconds,22916 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,8,"num_trees: 100, num_forest: 20, max_generations: 30",0.006909290249999996,0.05502250000000003,0.030025000000000187,0.6712366649219644,0.6715000002973925,280221 microseconds,7473 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,9,"num_trees: 350, num_forest: 20, max_generations: 40",0.0038930743214285494,0.04553678571428567,0.032671428571428685,0.8349338716107029,0.8358079397732617,121198 microseconds,24359 microseconds
Admission_Predict_kaggle,Ensemble Genetic Programming,10,"num_trees: 50, num_forest: 20, max_generations: 50",0.0066505285000000025,0.056199999999999986,0.03979999999999978,0.5601138652335673,0.5606720479536997,183027 microseconds,4714 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,1,"splitter: best, min_samples_split: 4, max_depth: 4",0.003908105994547293,0.0505804781622794,0.04616071428571422,0.7944481469252321,0.7991152077291228,1470 microseconds,1118 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,2,"splitter: random, min_samples_split: 6, max_depth: 5",0.006172825414386239,0.057510961850267016,0.03999999999999998,0.7169654002132684,0.7200017868168769,1330 microseconds,1266 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,3,"splitter: best, min_samples_split: 6, max_depth: 4",0.00964349208889814,0.07313430968047334,0.06336752136752127,0.5648427739621511,0.612216994707145,1472 microseconds,1114 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,4,"splitter: random, min_samples_split: 4, max_depth: 4",0.004244751032708035,0.05280607820572756,0.04993589743589738,0.8025415930660804,0.8038592259775875,1286 microseconds,1151 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,5,"splitter: best, min_samples_split: 4, max_depth: 2",0.007479235051185202,0.0650928376906317,0.048985294117646516,0.6859369426136896,0.6860806367994501,1342 microseconds,1103 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,6,"splitter: best, min_samples_split: 5, max_depth: 2",0.006182754669424676,0.06121295539666325,0.050281835205992616,0.6477953412392352,0.6534135278100575,1356 microseconds,1102 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,7,"splitter: random, min_samples_split: 5, max_depth: 4",0.0047436683737882,0.05288066004235477,0.04601655756642281,0.7016513861042971,0.7381505204549984,1288 microseconds,1116 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,8,"splitter: best, min_samples_split: 7, max_depth: 2",0.005198240772104836,0.05363745598591544,0.03999999999999998,0.7133744611763986,0.7360849379982719,1366 microseconds,1171 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,9,"splitter: best, min_samples_split: 7, max_depth: 3",0.004679587014808884,0.056036310861423216,0.055377207062600235,0.6633012153482085,0.7062274331315445,1419 microseconds,1119 microseconds
Admission_Predict_kaggle,Extra Tree Regressor,10,"splitter: random, min_samples_split: 3, max_depth: 4",0.012732707288127237,0.07697240212286757,0.05217366302472681,0.44514354182317495,0.4495649045962068,1483 microseconds,1116 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,1,"num_trees: 50, num_forest: 10, max_generations: 80",6.626185694348918,2.0440914510505848,1.7736157907475274,0.865014828502383,0.8701024345067006,77097 microseconds,7163 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,2,"num_trees: 150, num_forest: 10, max_generations: 80",7.2202157495344625,2.07590158896538,1.672578549449554,0.8551495900167508,0.8559076913226737,225048 microseconds,21790 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,3,"num_trees: 300, num_forest: 20, max_generations: 80",5.910006622232668,1.7575452207505435,1.4673116666666317,0.8648015020023202,0.8653281009580011,238997 microseconds,57502 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,4,"num_trees: 400, num_forest: 10, max_generations: 80",4.725969884389147,1.7183125000000032,1.3654949999997967,0.8980842906102193,0.89877232930675,181436 microseconds,57754 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,5,"num_trees: 400, num_forest: 25, max_generations: 80",5.447252963586483,1.8246513583333268,1.5057793750002733,0.8945201614314876,0.89602408071685,969572 microseconds,108805 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,6,"num_trees: 400, num_forest: 30, max_generations: 80",7.095405288551506,1.8994714999999844,1.3232431250000969,0.8516748609881107,0.8517415714235831,700977 microseconds,43939 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,7,"num_trees: 100, num_forest: 10, max_generations: 80",6.759744941295897,2.0353190333333457,1.601935000000033,0.8404039711711658,0.8453185527428211,221643 microseconds,12641 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,8,"num_trees: 200, num_forest: 30, max_generations: 80",5.2425664964729926,1.6738615166666535,1.2090937500000225,0.8984682984818219,0.8992977527101937,642933 microseconds,22767 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,9,"num_trees: 250, num_forest: 15, max_generations: 80",7.4593254112172,2.072975093333333,1.6780889999999928,0.8309043704896931,0.8335012187372508,989137 microseconds,27805 microseconds
airfoil_self_noise_uci,Ensemble Genetic Programming,10,"num_trees: 300, num_forest: 20, max_generations: 80",5.6379547028450085,1.8460738222222108,1.5225466666666063,0.8762565136312073,0.877498983049194,822819 microseconds,33900 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,1,"splitter: best, min_samples_split: 4, max_depth: 8",10.92462974378138,2.4989915587642337,1.939814814814781,0.8062881436536852,0.8082537800342176,2564 microseconds,1273 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,2,"splitter: best, min_samples_split: 2, max_depth: 7",11.034145514485767,2.596858737740366,2.275999999999996,0.7174317501939025,0.7203706964458678,2306 microseconds,1423 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,3,"splitter: best, min_samples_split: 7, max_depth: 8",10.715031768204046,2.5174756447598603,2.0218095238095373,0.7475025764584351,0.7476791156113503,2517 microseconds,1269 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,4,"splitter: random, min_samples_split: 4, max_depth: 8",20.236327627724112,3.546213221256515,2.965649395161293,0.6214837516163318,0.6245102182838562,1646 microseconds,1353 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,5,"splitter: best, min_samples_split: 5, max_depth: 8",10.761889076073409,2.5167011966842137,1.8732777777777727,0.7678019217023627,0.7711643696389879,2549 microseconds,1345 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,6,"splitter: best, min_samples_split: 3, max_depth: 8",10.054014204347856,2.226418864652469,1.743686868686865,0.8116973562100187,0.8127568061456428,2553 microseconds,1275 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,7,"splitter: best, min_samples_split: 6, max_depth: 8",9.61583102147048,2.3714593715605696,1.925223214285694,0.7843020590976014,0.7863001506861373,2472 microseconds,1271 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,8,"splitter: best, min_samples_split: 4, max_depth: 7",14.360422877068727,2.925882388094154,2.101906249999999,0.7028676668073202,0.7092662976285753,2373 microseconds,1260 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,9,"splitter: best, min_samples_split: 4, max_depth: 7",8.630492707619199,2.3207700767134702,1.9262142857143016,0.7832673634749806,0.7833088132145182,2438 microseconds,1373 microseconds
airfoil_self_noise_uci,Extra Tree Regressor,10,"splitter: best, min_samples_split: 4, max_depth: 7",11.111597430267928,2.6187290771209124,2.2357634408602185,0.7796225041285816,0.7816846819390759,2455 microseconds,1467 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,1,"num_trees: 250, num_forest: 25, max_generations: 80",1149667.8138959168,318.3979583333333,18.542000000000012,0.8478705462793815,0.8491591521900408,643878 microseconds,20483 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,2,"num_trees: 350, num_forest: 20, max_generations: 80",584642.316409864,310.5498809523809,38.180714285714295,0.8981631753574353,0.8983140670725311,915756 microseconds,28735 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,3,"num_trees: 350, num_forest: 20, max_generations: 20",673720.7580102348,391.82444201260336,170.424818030431,0.7743718435313038,0.7745826660497686,366331 microseconds,24534 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,4,"num_trees: 50, num_forest: 35, max_generations: 60",622565.7592455656,375.62276348371375,152.4454270276099,0.9310366962306509,0.9316569525531592,56304 microseconds,5291 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,5,"num_trees: 400, num_forest: 10, max_generations: 80",1318493.7460566082,378.53346354166666,28.64,0.8739620403076809,0.8805756242442637,997835 microseconds,32032 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,6,"num_trees: 50, num_forest: 20, max_generations: 80",235327.4161755649,268.47472909874347,103.91005417779638,-0.680798917370411,-0.4197784517885059,85616 microseconds,7904 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,7,"num_trees: 100, num_forest: 20, max_generations: 70",692465.8902459447,414.6812171971917,129.79086622124498,0.9643701287167236,0.9686591144218916,97991 microseconds,8436 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,8,"num_trees: 350, num_forest: 25, max_generations: 70",649475.8562890507,302.5500580773714,78.02818506420692,0.7122718997977735,0.7171218456081978,339564 microseconds,26132 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,9,"num_trees: 350, num_forest: 35, max_generations: 80",2123456.6745214933,551.6060811724652,108.28157994488441,0.9136314979630528,0.9167051208767982,342523 microseconds,25892 microseconds
analcatdata_apnea1,Ensemble Genetic Programming,10,"num_trees: 50, num_forest: 20, max_generations: 80",1879153.94879376,506.6577831891895,66.06654832213044,0.8925755830549055,0.8972048820082184,50620 microseconds,4966 microseconds
analcatdata_apnea1,Extra Tree Regressor,1,"splitter: best, min_samples_split: 3, max_depth: 2",2413105.3473304305,630.9042290723326,265.3939393939394,0.8592876041411506,0.8596470615050655,1267 microseconds,1072 microseconds
analcatdata_apnea1,Extra Tree Regressor,2,"splitter: best, min_samples_split: 5, max_depth: 2",592739.093815718,435.134033527416,316.9248239836476,0.9502526416923144,0.9507140483463692,1323 microseconds,1142 microseconds
analcatdata_apnea1,Extra Tree Regressor,3,"splitter: best, min_samples_split: 4, max_depth: 2",2043584.732772617,698.8006664363111,274.04636015325667,0.9104784543548342,0.9152182401930302,1256 microseconds,1110 microseconds
analcatdata_apnea1,Extra Tree Regressor,4,"splitter: random, min_samples_split: 2, max_depth: 3",2013425.788899295,544.6530478358419,139.935960591133,0.8391793865508045,0.8420022797444267,1312 microseconds,1078 microseconds
analcatdata_apnea1,Extra Tree Regressor,5,"splitter: random, min_samples_split: 6, max_depth: 2",313866.0473778534,325.39572704013597,203.0,0.9733442763460348,0.9738308637240158,1229 microseconds,1079 microseconds
analcatdata_apnea1,Extra Tree Regressor,6,"splitter: best, min_samples_split: 7, max_depth: 2",701056.5448646008,443.6176666565132,82.98425196850393,0.9423522114414116,0.9432157451560113,1251 microseconds,1077 microseconds
analcatdata_apnea1,Extra Tree Regressor,7,"splitter: random, min_samples_split: 5, max_depth: 3",405142.0632408333,335.57850681029487,108.03488372093021,0.323283324024635,0.3289880371758185,1263 microseconds,1178 microseconds
analcatdata_apnea1,Extra Tree Regressor,8,"splitter: best, min_samples_split: 6, max_depth: 2",1496176.4410853737,466.56345645566284,92.79446640316206,0.8331355698697209,0.8336372385377029,1252 microseconds,1077 microseconds
analcatdata_apnea1,Extra Tree Regressor,9,"splitter: random, min_samples_split: 4, max_depth: 3",176583.7886847926,190.29560959135426,109.94117647058829,0.6716933021231366,0.672236152221912,1277 microseconds,1076 microseconds
analcatdata_apnea1,Extra Tree Regressor,10,"splitter: random, min_samples_split: 4, max_depth: 3",166764.05015387133,194.5059772936466,51.45833333333334,-0.7757016493550744,-0.6289361274610807,1264 microseconds,1086 microseconds
analcatdata_birthday,Ensemble Genetic Programming,1,"num_trees: 150, num_forest: 35, max_generations: 20",148141.85443330902,317.64781068034495,303.0712699882979,0.8150492267284928,0.8151259236161748,157009 microseconds,11160 microseconds
analcatdata_birthday,Ensemble Genetic Programming,2,"num_trees: 50, num_forest: 35, max_generations: 20",216984.59150549464,399.4541177260272,385.0326161729081,0.5595807695871957,0.559607573149131,52706 microseconds,4793 microseconds
analcatdata_birthday,Ensemble Genetic Programming,3,"num_trees: 100, num_forest: 20, max_generations: 50",159478.03960270275,283.1686486486487,199.7800000000006,0.7454667883361161,0.7475082303766571,206951 microseconds,8554 microseconds
analcatdata_birthday,Ensemble Genetic Programming,4,"num_trees: 250, num_forest: 30, max_generations: 20",204978.9305919416,376.771569687645,378.2598475203122,0.7086882497957212,0.7086896892116719,249656 microseconds,17400 microseconds
analcatdata_birthday,Ensemble Genetic Programming,5,"num_trees: 350, num_forest: 30, max_generations: 20",372660.86877675366,469.15834443914525,421.43018122440117,0.3549593730061945,0.3784106392422068,361223 microseconds,23887 microseconds
analcatdata_birthday,Ensemble Genetic Programming,6,"num_trees: 150, num_forest: 10, max_generations: 20",211788.31035987113,356.31927133155585,262.1601257289067,0.6992187302623759,0.7192837398764391,156690 microseconds,11132 microseconds
analcatdata_birthday,Ensemble Genetic Programming,7,"num_trees: 200, num_forest: 25, max_generations: 20",255681.5621258916,410.40164779010627,349.32364226317077,0.6286762418011462,0.6484982353525095,201241 microseconds,14070 microseconds
analcatdata_birthday,Ensemble Genetic Programming,8,"num_trees: 350, num_forest: 30, max_generations: 20",312117.2286844634,445.77169722486434,405.5,0.519889514968037,0.5224293010323746,357300 microseconds,23656 microseconds
analcatdata_birthday,Ensemble Genetic Programming,9,"num_trees: 400, num_forest: 20, max_generations: 40",260490.57827725698,378.8363194444445,303.8518750000003,0.6033708453747448,0.6034193259561558,757874 microseconds,28285 microseconds
analcatdata_birthday,Ensemble Genetic Programming,10,"num_trees: 400, num_forest: 15, max_generations: 20",208600.60013182613,385.17109963034034,310.4300218868538,0.6872814668268562,0.6881693261057755,415473 microseconds,26931 microseconds
analcatdata_birthday,Extra Tree Regressor,1,"splitter: random, min_samples_split: 5, max_depth: 7",202879.45677026227,293.1485613793832,187.666666666667,0.5380174834895086,0.5813066582231627,1574 microseconds,1219 microseconds
analcatdata_birthday,Extra Tree Regressor,2,"splitter: random, min_samples_split: 6, max_depth: 3",257460.07553977962,440.8501953545057,419.07692307692383,0.5747347878005868,0.5776752000479742,1359 microseconds,1224 microseconds
analcatdata_birthday,Extra Tree Regressor,3,"splitter: random, min_samples_split: 2, max_depth: 8",209495.96500530725,297.89889930331105,167.0,0.5710265695631096,0.5724217204455934,1628 microseconds,1207 microseconds
analcatdata_birthday,Extra Tree Regressor,4,"splitter: random, min_samples_split: 6, max_depth: 6",90481.90362704467,235.35014813767674,188.666666666667,0.8065557780173682,0.8071239356173737,1510 microseconds,1204 microseconds
analcatdata_birthday,Extra Tree Regressor,5,"splitter: random, min_samples_split: 6, max_depth: 8",147256.9473837555,218.95379854644557,166.33333333333303,0.7908990740909769,0.7912277337887422,2246 microseconds,1242 microseconds
analcatdata_birthday,Extra Tree Regressor,6,"splitter: random, min_samples_split: 4, max_depth: 8",259434.29474262148,303.9935455747957,183.808712121212,0.5972096529665025,0.6077814985554159,1485 microseconds,1239 microseconds
analcatdata_birthday,Extra Tree Regressor,7,"splitter: random, min_samples_split: 5, max_depth: 6",199198.73667598038,330.59573412698415,256.9200000000001,0.7289395995668236,0.7383965436057995,1548 microseconds,1192 microseconds
analcatdata_birthday,Extra Tree Regressor,8,"splitter: random, min_samples_split: 5, max_depth: 6",185506.5449012389,263.5527273043721,210.1432748538018,0.7627151676696503,0.78020915784257,1389 microseconds,1177 microseconds
analcatdata_birthday,Extra Tree Regressor,9,"splitter: random, min_samples_split: 7, max_depth: 4",228926.0088076411,352.5348296957672,242.35714285714315,0.6782944502114099,0.6810610283763489,1337 microseconds,1159 microseconds
analcatdata_birthday,Extra Tree Regressor,10,"splitter: random, min_samples_split: 6, max_depth: 7",71648.35393946496,184.16100529100535,132.57142857142844,0.9182192875728552,0.9199066125211598,1610 microseconds,1286 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,1,"num_trees: 50, num_forest: 35, max_generations: 20",6969304.101079999,1302.6919999999998,290.3350000000001,-0.02273943955746049,-0.0008322391747670466,65156 microseconds,4579 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,2,"num_trees: 100, num_forest: 30, max_generations: 10",2245084.070832501,955.0445,435.6875,0.43676426962303017,0.4667916989366704,108244 microseconds,7348 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,3,"num_trees: 450, num_forest: 30, max_generations: 20",19116184.281348888,2622.1137777777776,902.7472222222225,0.06779588559368888,0.0935858647253579,508703 microseconds,28487 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,4,"num_trees: 50, num_forest: 25, max_generations: 10",178499372.15393,6043.363,407.025,-0.15533815888459213,0.04714023174608761,56681 microseconds,4620 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,5,"num_trees: 300, num_forest: 20, max_generations: 10",668981.87435,586.6576666666667,400.4675,-0.14120502907712273,0.3749723052771325,322431 microseconds,19386 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,6,"num_trees: 450, num_forest: 30, max_generations: 10",1620579.9685782716,743.0780000000002,383.0422222222222,0.09757878353860927,0.12552015975011574,484566 microseconds,28716 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,7,"num_trees: 150, num_forest: 20, max_generations: 10",239751634.93773213,6967.947000000003,469.26,-0.1854938075304593,0.03711016694653446,173757 microseconds,10652 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,8,"num_trees: 150, num_forest: 25, max_generations: 10",42436375.26977555,3156.792,649.6633333333333,-0.10870545175111256,0.13747563192275025,166818 microseconds,10821 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,9,"num_trees: 100, num_forest: 30, max_generations: 10",828401.6594824998,721.7035000000002,509.9875,-0.5561362137221075,-0.3888451708436527,111901 microseconds,7726 microseconds
analcatdata_chlamydia,Ensemble Genetic Programming,10,"num_trees: 400, num_forest: 15, max_generations: 10",450555198.78314745,10289.190375,1440.21875,-0.2365959981236885,0.029718862525300423,430502 microseconds,25646 microseconds
analcatdata_chlamydia,Extra Tree Regressor,1,"splitter: random, min_samples_split: 5, max_depth: 1",4260435.679999999,2015.8,2071.2,-20.628109687366678,0.0,1351 microseconds,1448 microseconds
analcatdata_chlamydia,Extra Tree Regressor,2,"splitter: best, min_samples_split: 5, max_depth: 1",154410148.57901233,6022.462962962963,1918.5925925925928,-0.169525643735132,-0.1547375148801966,1422 microseconds,1262 microseconds
analcatdata_chlamydia,Extra Tree Regressor,3,"splitter: best, min_samples_split: 5, max_depth: 1",40255266.80123457,4629.522222222222,2201.5,-1.3416493275378327,-1.3069439979120476,1431 microseconds,1381 microseconds
analcatdata_chlamydia,Extra Tree Regressor,4,"splitter: random, min_samples_split: 2, max_depth: 1",114077112.51062496,4976.045,2021.725,-0.07893788582163408,-2.220446049250313e-16,1542 microseconds,1287 microseconds
analcatdata_chlamydia,Extra Tree Regressor,5,"splitter: best, min_samples_split: 5, max_depth: 1",17742453.57265625,3088.9875,2204.3125,-9.620354039663326e-05,0.0,1391 microseconds,1370 microseconds
analcatdata_chlamydia,Extra Tree Regressor,6,"splitter: best, min_samples_split: 5, max_depth: 1",156844162.32786283,7941.364285714286,2366.154761904762,0.2142757710494243,0.2167498597518579,1395 microseconds,1408 microseconds
analcatdata_chlamydia,Extra Tree Regressor,7,"splitter: random, min_samples_split: 5, max_depth: 1",329965989.1976563,7450.809999999998,2091.5125,-0.05037607245622544,0.0,1393 microseconds,1306 microseconds
analcatdata_chlamydia,Extra Tree Regressor,8,"splitter: best, min_samples_split: 6, max_depth: 1",39134660.84540467,4008.181481481481,2276.938271604938,0.3991266680471022,0.4266903555646562,1395 microseconds,1323 microseconds
analcatdata_chlamydia,Extra Tree Regressor,9,"splitter: best, min_samples_split: 4, max_depth: 1",4522928.870625,1992.175,2253.075,-7.161661822449608,0.0,1512 microseconds,1256 microseconds
analcatdata_chlamydia,Extra Tree Regressor,10,"splitter: random, min_samples_split: 3, max_depth: 1",23297755.953223594,3429.902469135803,2517.4876543209875,-12.317474648830581,-6.5671549400620695,1834 microseconds,1716 microseconds
analcatdata_election2000,Ensemble Genetic Programming,1,"num_trees: 100, num_forest: 10, max_generations: 80",16624026.204792855,2701.6414285714277,2217.65,0.7682877601867066,0.8149417852287053,175804 microseconds,7893 microseconds
analcatdata_election2000,Ensemble Genetic Programming,2,"num_trees: 450, num_forest: 10, max_generations: 60",253225375.2569603,10398.054444444444,7277.994444444441,0.7525772893528141,0.8149693807063831,814772 microseconds,32287 microseconds
analcatdata_election2000,Ensemble Genetic Programming,3,"num_trees: 450, num_forest: 10, max_generations: 40",459529933.8859047,12460.433872529244,970.72335614774,0.8422760499327777,0.8921953238672317,477064 microseconds,28575 microseconds
analcatdata_election2000,Ensemble Genetic Programming,4,"num_trees: 50, num_forest: 10, max_generations: 60",81952773.36943921,5781.234356706321,2149.6929999999998,0.9315474020369996,0.9492588759241468,59756 microseconds,4611 microseconds
analcatdata_election2000,Ensemble Genetic Programming,5,"num_trees: 50, num_forest: 10, max_generations: 40",567629145.1310318,11635.953326165692,903.9231315906328,0.9523204597371951,0.9572521006459148,54042 microseconds,4503 microseconds
analcatdata_election2000,Ensemble Genetic Programming,6,"num_trees: 150, num_forest: 15, max_generations: 50",3186546181.6161666,23933.606465759825,2947.650240879488,0.8127805724463429,0.8392949764971779,148363 microseconds,12662 microseconds
analcatdata_election2000,Ensemble Genetic Programming,7,"num_trees: 200, num_forest: 10, max_generations: 60",33472933.926741187,3562.769905297083,1425.8710238095227,0.9728819160453088,0.9752342552883212,213138 microseconds,13279 microseconds
analcatdata_election2000,Ensemble Genetic Programming,8,"num_trees: 350, num_forest: 15, max_generations: 60",175861964.86475,8588.455476190475,2888.66,-0.1870913633382203,0.11255596774697596,593871 microseconds,25853 microseconds
